route,stop,scheduled_hour,actual_hour,delay_min,passenger_count,incident_flag
R3,S1,20,20,3.118510285210377,11,0
R2,S2,12,13,2.106269594078426,16,0
R3,S5,8,9,6.043233064203627,21,0
R2,S2,12,12,0.5755418823638647,28,0
R1,S1,8,8,0.0,41,0
R1,S3,7,7,4.529018875791547,48,0
R1,S3,7,7,1.4276246770273695,23,0
R3,S2,22,23,2.6153886034711613,49,0
R1,S5,9,10,4.574537748199181,20,0
R1,S4,22,22,2.635338255525082,29,0
R2,S3,14,15,5.346227407716727,31,0
R2,S4,10,10,2.204293794208247,55,0
R2,S5,5,5,0.9378097039873283,59,0
R2,S3,9,9,0.0,46,0
R1,S5,13,14,2.4508211726014966,48,0
R2,S1,16,17,0.0,11,1
R3,S4,18,18,2.486959611719973,50,0
R3,S1,6,6,4.189307262316912,46,0
R3,S5,21,21,1.9744089692893028,12,0
R2,S5,18,18,2.2851594392739196,19,0
R1,S2,17,18,3.373497044726104,20,0
R2,S2,13,14,3.0043013653340083,12,0
R3,S3,19,19,3.7407477341150464,40,0
R2,S1,19,19,1.9712320622492874,36,0
R3,S1,15,16,0.0,21,0
R1,S5,20,20,3.7640265376760933,40,0
R1,S2,21,22,1.641797168974135,26,0
R1,S4,8,9,0.6820209790563272,36,0
R1,S5,5,5,2.5039030870946886,15,0
R1,S1,12,13,2.2798127318039367,49,0
R2,S1,21,22,0.8758063049252143,10,0
R1,S5,7,8,0.07162334717981267,26,0
R2,S5,19,20,2.702623037283168,18,0
R3,S5,19,19,0.7251924928902085,32,0
R3,S1,18,19,2.1715752127039005,43,0
R1,S4,18,19,2.5601680331666596,16,0
R2,S1,6,7,3.452264229313138,31,0
R1,S5,17,17,5.178655403539351,5,0
R3,S2,18,18,2.355813801913488,14,0
R2,S4,11,11,1.3619577946017125,37,0
R3,S3,7,8,4.487653860514235,20,0
R2,S1,19,19,3.572139093272264,43,0
R3,S4,18,18,2.2525745416746314,56,0
R1,S4,15,15,2.3547304192198726,10,0
R1,S5,19,20,2.040367586212042,58,0
R1,S4,17,17,2.2433172571137248,29,1
R3,S1,22,22,1.8472019725360753,54,0
R3,S2,10,10,0.5377542764780514,24,0
R3,S4,7,8,2.0133101882786186,40,0
R1,S1,19,20,4.635911325608216,27,0
R3,S5,9,9,0.7759369985170235,20,0
R3,S4,14,14,1.5930930208145657,5,0
R1,S3,11,11,0.662121100767991,57,0
R3,S3,21,22,3.7359984435103253,34,0
R2,S2,11,12,3.244556194060568,31,0
R3,S5,16,16,0.08253076946927185,56,1
R1,S1,21,22,0.0,6,0
R2,S4,17,17,3.298551768251919,52,0
R1,S1,8,9,0.0,25,0
R1,S3,14,14,3.2423995351834995,13,0
R1,S5,7,8,1.0428904470998217,51,0
R2,S1,13,13,3.0424995033316478,28,0
R2,S4,17,18,2.666174639252622,52,0
R1,S5,22,22,1.1953188274655977,45,0
R3,S4,19,19,0.6815119802058345,43,0
R2,S4,8,8,2.8636950693363987,46,0
R1,S5,19,19,0.9611214201342517,11,0
R3,S5,6,7,3.6634703577906533,34,0
R1,S4,19,19,0.7514751281178682,49,0
R2,S3,12,13,2.5255254812082457,6,0
R2,S4,12,13,1.4146932410596171,16,0
R3,S5,21,21,2.0085711658291845,17,0
R2,S2,16,16,0.9492095140834511,7,0
R1,S1,14,14,1.7320903468851632,47,0
R1,S4,13,13,0.0,44,0
R3,S1,9,10,0.7806162764607567,47,0
R3,S4,10,11,1.1185824748847577,22,0
R3,S4,6,7,1.8921852056215023,43,0
R3,S2,17,18,3.9397876530532407,48,0
R1,S5,10,10,0.953404226005425,10,0
R1,S3,9,10,4.120977735496703,46,0
R1,S5,5,5,0.7078720428536664,56,0
R1,S1,10,10,0.3378170538362433,31,0
R3,S1,10,11,0.0,19,0
R2,S4,20,21,2.9101769704315057,56,0
R1,S5,8,9,2.1290336375613435,19,0
R2,S2,15,16,2.821304328922991,23,0
R3,S3,13,14,2.197431033483399,42,0
R3,S5,7,8,1.9862042539236116,55,0
R2,S4,12,12,2.4266356106779576,51,0
R3,S1,9,9,5.228729199195977,24,0
R2,S5,8,8,1.289092705965232,24,0
R1,S1,10,11,5.081483308344098,22,0
R3,S4,6,6,3.278544702200536,38,0
R3,S1,15,15,2.5477968626171363,43,0
R2,S4,8,8,2.8317928550327127,41,0
R2,S3,19,19,0.0,39,0
R2,S2,10,10,1.6075046236538362,42,0
R2,S1,21,21,0.9946499566798448,42,0
R2,S5,10,11,5.168589992471641,5,0
R3,S3,6,7,1.487902020299587,55,0
R2,S2,19,20,1.955300035707768,16,0
R1,S5,15,15,1.930934398442436,9,0
R2,S5,12,13,0.0402010375066999,31,0
R3,S4,17,18,1.1596675583526985,43,0
R1,S2,16,16,3.2253468669598404,24,0
R3,S5,9,10,0.0,44,0
R2,S5,10,10,2.467028574521076,23,0
R3,S5,8,9,0.6477803167123524,42,0
R3,S3,5,5,3.9498784670927174,19,0
R2,S2,21,21,2.5923826508120396,10,0
R3,S4,16,17,0.0,13,0
R3,S3,19,19,1.3757821752324086,40,0
R3,S3,5,6,2.680340045396883,52,0
R1,S3,18,18,1.5440689053941878,27,0
R3,S4,10,11,2.2176804993914057,14,0
R2,S4,9,10,1.971144858403911,5,0
R2,S3,15,15,3.300231628874986,15,0
R3,S3,8,9,2.659348661998909,53,0
R2,S1,17,18,1.9276874215361588,54,0
R1,S4,15,16,2.026876607332875,24,0
R2,S5,7,7,0.3757489061254322,32,0
R2,S2,5,5,4.201073015803239,26,0
R3,S2,10,11,6.443320796630816,24,0
R1,S2,22,23,1.5044761301727927,51,0
R1,S3,14,14,2.071549206310443,42,0
R2,S4,9,9,3.522570415187714,20,0
R2,S1,14,15,3.5142045087381897,6,0
R3,S1,16,16,2.2674649344735407,29,0
R3,S2,6,6,0.535746472297193,31,1
R1,S5,17,18,4.727238255013681,7,0
R3,S5,12,12,3.0218514799925,27,0
R1,S5,6,6,2.330823360342833,36,0
R1,S5,5,5,0.9157585547921401,21,0
R2,S1,9,10,2.0869327529617583,44,0
R1,S1,13,13,0.0,24,0
R1,S4,21,22,3.1113569495766904,34,0
R1,S1,13,13,3.477102028626808,32,0
R1,S4,15,15,2.344638487914131,51,0
R2,S4,19,20,0.5596206133715571,49,0
R3,S3,10,11,2.677846379174707,57,0
R3,S1,7,8,3.1810370700415036,27,0
R1,S5,21,22,0.8851454498328586,23,0
R3,S2,9,9,3.400988334730679,29,0
R3,S4,16,17,2.7867761518912637,28,0
R1,S2,22,23,1.5889755292713548,5,0
R1,S5,18,19,1.1635166313520213,32,0
R3,S4,15,15,1.7316880927279166,33,0
R2,S4,13,13,0.5439983489258391,48,0
R3,S1,6,7,2.3903940948664566,54,0
R1,S3,16,17,2.8377267811688496,54,0
R3,S2,7,8,3.7528948891932337,39,0
R3,S5,7,8,2.4461729078359236,54,0
R2,S3,5,5,2.5869766493158037,21,0
R3,S3,12,13,1.5979883862419642,15,0
R3,S1,12,12,0.6888446557059904,41,0
R1,S4,15,16,1.3551020436136878,58,0
R2,S5,13,14,4.142106217853732,11,0
R3,S3,9,9,2.951121405129464,30,0
R3,S3,18,19,2.6110957664665557,27,0
R1,S2,7,8,0.0,22,0
R1,S5,9,10,2.469219975115548,33,0
R2,S5,9,10,0.005476088911057442,43,0
R2,S3,18,18,0.11244710854267548,54,0
R2,S4,8,9,0.2804710867323781,38,0
R1,S5,17,18,0.8407498099455515,42,0
R1,S5,14,14,3.2500842349421175,58,0
R1,S2,22,23,2.3398881892669974,12,0
R1,S2,12,12,0.5852805830337466,25,0
R2,S2,12,13,1.1288883225747934,25,0
R2,S4,11,12,2.7474716306798572,53,0
R2,S4,12,13,3.0467107036004824,40,0
R1,S5,18,18,2.200449789783101,21,0
R1,S4,10,10,0.27876437738933735,20,0
R1,S2,5,6,1.3812108911940753,57,0
R1,S4,19,19,5.571487234009012,19,0
R3,S5,5,6,0.1836889503234973,19,0
R2,S3,21,21,2.5623993026715235,44,1
R2,S1,5,6,5.1812494930010535,21,0
R3,S4,19,19,1.5897736500425563,55,0
R2,S3,6,7,4.750705789045671,5,0
R1,S5,18,18,0.9684730688550671,17,0
R2,S3,12,12,0.0,42,0
R1,S3,12,12,1.1310830405807102,14,0
R1,S3,11,11,0.8634424979410904,37,0
R1,S2,10,11,0.0,30,0
R3,S4,10,11,1.3738265464170212,16,0
R2,S3,7,7,3.4864942695874253,23,0
R1,S5,11,12,1.108819717182647,19,0
R2,S1,12,12,1.435995264405539,57,0
R3,S1,14,15,4.055762979662352,9,0
R2,S1,19,19,0.8775935030389026,6,0
R2,S2,19,20,2.9283914203928565,55,0
R2,S4,5,6,0.0,18,0
R2,S1,11,11,0.5507869568152457,33,0
R3,S2,8,8,1.6798534022026381,45,0
R2,S5,10,10,3.813679714925893,5,0
R1,S5,5,5,0.6311899738691404,17,0
R3,S2,9,9,0.6131602576937489,53,0
R2,S4,5,6,2.408528731387945,36,0
R2,S5,8,8,2.649329741960673,38,0
R1,S4,6,7,0.4466030378301111,58,0
R3,S2,14,14,1.217156393587639,18,0
R3,S5,9,10,3.6299912417764735,56,0
R1,S5,14,15,0.2299863689789703,59,0
R2,S3,5,5,2.512215108570618,42,0
R2,S5,10,10,1.2236997666302085,42,0
R3,S1,17,18,4.103872125564601,54,0
R3,S3,19,20,2.8706296347010376,55,0
R2,S2,8,8,3.320844341461501,45,0
R1,S1,17,18,1.19362391721806,19,0
R1,S1,19,20,3.2367727340278942,43,0
R2,S4,12,13,3.1977155156678703,10,0
R1,S3,9,10,2.7792333112220184,33,0
R3,S4,19,20,1.5760860987631615,41,0
R2,S3,8,9,2.243908017575057,23,0
R1,S3,16,16,0.0,56,0
R1,S1,17,17,4.638506927019333,5,0
R3,S5,6,6,1.0941161093844252,25,0
R3,S4,8,8,1.4977239055832317,43,0
R2,S4,8,9,0.023302201370899223,22,0
R3,S1,15,15,3.009342299448718,31,0
R3,S5,9,10,2.7938150658665517,32,0
R2,S3,15,16,1.5567255601167225,12,0
R1,S3,14,14,0.0,35,0
R3,S5,12,12,0.9326667589557542,16,0
R2,S3,10,11,2.6900340481914755,46,0
R3,S4,10,10,2.37713241110697,10,0
R3,S4,12,12,1.930697793336552,30,0
R1,S4,19,20,1.3640785068878156,20,0
R3,S1,18,19,0.0,34,0
R3,S3,15,16,3.4458057784991087,23,0
R3,S1,16,17,0.0,22,0
R1,S3,17,18,1.6936260318810332,28,0
R3,S4,12,13,0.44766347196632394,49,0
R2,S4,22,22,3.4905345144509567,24,0
R2,S5,5,5,2.8730410304259024,11,0
R1,S3,19,19,1.4641965631089624,11,0
R1,S2,12,13,3.036776237565863,20,0
R1,S1,15,16,0.0,46,0
R3,S4,16,16,1.8807530811971007,51,0
R1,S5,16,16,0.41770485526461476,18,0
R2,S5,8,8,3.537594944076677,16,0
R2,S4,20,21,2.5614342651962687,33,0
R3,S3,8,8,2.9749145267185906,19,0
R3,S5,9,9,1.170136723696368,12,0
R3,S3,9,9,3.1172165737951394,43,0
R3,S5,12,13,0.3245295371142072,57,0
R2,S1,14,14,0.5397112870288177,13,0
R2,S3,21,21,1.73726531846066,50,0
R1,S5,13,14,0.5979152287872487,32,0
R3,S4,18,19,3.064407332244182,31,0
R2,S2,12,13,1.2898156105179543,11,0
R2,S4,13,14,0.3790108556386258,48,0
R1,S3,15,16,0.1847271423540764,18,0
R2,S4,5,5,3.046089989292918,15,0
R2,S4,18,18,0.0,36,0
R3,S2,9,10,0.48344170589869995,55,0
R1,S4,18,19,4.104357175943285,32,0
R3,S5,8,9,1.4834550039847092,10,0
R3,S1,5,6,3.074679789578955,39,0
R1,S2,12,12,2.641248981338026,10,0
R1,S3,19,19,1.7136885464693317,28,0
R3,S5,19,20,0.0,13,1
R3,S3,13,14,0.011194866913278867,6,0
R3,S2,13,14,0.0,42,0
R3,S2,14,15,2.723076092450465,18,0
R1,S4,13,13,3.0043708602204577,55,0
R2,S2,7,8,0.6817781314428206,35,0
R1,S3,15,16,1.8818422558746501,34,0
R2,S2,10,10,2.0121720477083165,59,0
R1,S1,6,7,2.117292697540138,31,0
R3,S4,11,11,0.8570200308187521,40,0
R2,S2,22,23,4.45708339755641,50,0
R1,S1,6,7,3.0168112795630044,35,0
R1,S3,21,21,2.109625647186258,57,0
R1,S3,15,16,1.221754728620172,46,0
R3,S1,16,16,0.749647322746192,10,0
R1,S1,11,11,2.596842640198923,47,0
R1,S2,10,10,1.2893419283461398,49,0
R3,S4,5,6,2.2005978898930207,22,0
R2,S4,21,22,0.0,56,0
R2,S5,15,15,1.2053092695369574,18,0
R3,S1,22,23,1.8363681543249892,24,0
R2,S3,21,22,3.451718316206803,58,0
R1,S5,11,12,0.6165139155983954,56,0
R1,S1,21,21,0.0,15,0
R2,S1,13,13,2.667083393111266,57,0
R2,S5,21,22,1.9039153480313908,41,0
R2,S4,12,12,0.0,44,1
R3,S1,21,22,0.0,8,0
R2,S5,11,12,1.0296861468946021,48,0
R3,S2,5,6,1.8743789185224304,10,0
R2,S2,17,17,4.083927693640398,27,0
R3,S3,21,21,0.3782910009900662,12,0
R3,S4,17,18,2.8081656903784245,34,0
R1,S5,20,20,0.0,40,0
R2,S4,12,13,2.541441331587577,56,0
R1,S4,22,22,4.259877269200361,46,0
R1,S5,5,5,2.2125570749808974,15,0
R3,S1,18,18,0.9977531138397087,51,0
R3,S2,19,20,3.848804232500853,9,0
R3,S3,22,23,2.5233227469555075,7,0
R3,S1,6,7,2.230391910103267,19,0
R1,S4,21,21,0.47340058986580913,6,0
R3,S4,22,23,2.5456548600917452,6,0
R1,S5,10,11,0.9729257684778982,12,0
R1,S2,8,9,2.4671631269435004,58,0
R2,S2,5,6,2.0728087097339527,50,0
R2,S3,12,12,3.62617481885736,34,0
R3,S1,11,11,1.135991119257141,45,0
R1,S3,7,8,1.7759799070058275,9,0
R1,S4,14,14,3.1974698553517067,34,0
R1,S4,14,14,1.6459436426696883,48,0
R2,S2,18,18,1.9677107814667754,14,0
R1,S4,6,6,1.3899029277272301,37,0
R1,S1,5,5,1.7545312417774568,28,0
R1,S1,22,23,3.006436358143718,23,0
R2,S3,11,11,4.753868600301242,34,0
R3,S1,12,13,0.0,29,0
R3,S4,5,6,0.10247160752980466,15,0
R3,S5,7,8,1.7877856948016047,53,0
R2,S2,12,12,2.0744656453512786,39,0
R2,S2,19,19,1.6735221638223998,5,0
R3,S2,9,9,1.170082140697894,21,0
R3,S5,7,7,0.15146374351798508,35,0
R2,S4,5,6,1.083852639301562,10,0
R3,S1,19,20,3.2258549284968323,17,0
R1,S4,12,13,2.1396001644223386,56,0
R2,S3,6,6,3.0133428468573538,30,0
R3,S4,7,8,0.19487889504330602,40,0
R3,S4,18,19,4.1662149810693005,9,0
R2,S2,18,19,1.1571730231062722,51,0
R2,S4,15,15,2.712802441920647,18,0
R1,S5,20,21,1.812379202044975,55,0
R2,S2,8,9,1.1899784921449066,19,0
R2,S3,9,9,2.649227811897984,16,1
R1,S5,18,19,2.900764695840781,54,0
R3,S5,20,20,6.032021435736588,50,0
R2,S3,22,23,2.9589049212166927,46,0
R3,S1,11,11,2.9364037315112377,12,0
R1,S4,14,14,3.71732243554721,59,0
R2,S4,11,11,2.7977810307107003,35,0
R1,S1,5,6,1.9419278465802339,30,0
R3,S3,20,21,2.4885875513654447,33,0
R1,S1,8,8,3.2822105534770403,8,0
R2,S2,22,22,4.086144758050221,54,0
R2,S2,6,6,0.0,32,0
R3,S2,5,5,0.0,29,0
R3,S1,19,19,4.02256317250707,44,0
R3,S5,9,9,0.8038092157903645,36,0
R3,S2,15,15,0.0,40,0
R2,S1,14,14,0.0,15,0
R2,S2,6,6,4.702772038453835,41,0
R2,S2,7,7,3.316419221791986,14,0
R1,S4,16,16,0.8073607780424714,42,0
R1,S1,9,9,0.8693684891489546,40,0
R3,S4,9,10,2.0822949307342125,54,0
R3,S3,10,10,3.2890857467297767,57,0
R3,S2,13,14,1.558988358301433,31,0
R2,S2,6,7,0.820957588395149,21,0
R1,S4,16,17,3.7025698428045364,11,1
R3,S1,7,7,1.9612427829258006,13,0
R3,S5,16,17,1.7125611265138732,39,0
R2,S5,21,21,2.8881869371180224,58,0
R1,S3,14,15,0.0,13,0
R3,S1,18,18,2.711202201774646,40,0
R3,S1,21,21,2.6163742003895503,58,0
R3,S4,22,23,0.0,34,0
R3,S2,21,22,0.0,35,0
R1,S2,18,18,1.1534576696582608,23,0
R1,S1,13,14,2.2744600404578925,45,0
R3,S5,12,12,2.4273065261162645,59,0
R2,S3,6,6,4.556069719732875,27,0
R3,S4,17,17,2.275129188531804,24,0
R2,S1,11,12,0.0,10,0
R3,S3,13,13,1.6235428339550027,47,0
R3,S1,15,15,0.05203490751667528,28,0
R2,S3,18,18,1.731344669551024,51,0
R3,S3,8,8,4.113366136224388,26,0
R1,S2,17,18,2.6888642095689668,10,0
R2,S4,6,7,0.9188228047850173,56,0
R1,S4,9,10,2.8885111547320856,28,0
R2,S2,15,16,0.8333267544434013,46,0
R1,S5,10,10,0.0,26,0
R3,S4,22,22,0.14977413511981075,22,0
R3,S2,14,14,2.687660602779947,20,0
R2,S3,8,8,3.158504060441464,40,0
R1,S3,13,13,4.57647153002121,56,0
R3,S4,10,10,2.5117694435050346,17,0
R1,S3,6,7,4.020738940112907,41,0
R1,S4,21,21,2.9451397371972567,56,0
R2,S1,9,9,3.406104065708049,28,0
R3,S2,10,10,3.652580729883619,23,0
R2,S5,16,17,2.7305257346304215,54,0
R2,S4,14,14,3.6122730825209537,24,0
R3,S5,10,10,0.9521704259259236,31,0
R1,S2,12,12,0.0,21,0
R2,S2,6,7,2.976109556139738,20,0
R3,S1,16,16,2.5621677962880094,5,0
R1,S2,17,17,0.6870918521374971,25,0
R1,S3,11,12,0.10632139750300817,31,0
R1,S5,14,14,2.196012349838929,5,0
R2,S2,17,18,3.075382928578266,34,0
R2,S2,21,21,2.779865108504878,24,0
R3,S5,18,19,0.47053199638244014,28,0
R1,S5,6,6,0.8069244809439415,50,0
R1,S1,15,15,3.0042280327620756,6,0
R3,S2,5,6,2.109029187595551,19,0
R1,S3,8,8,3.5902308721186267,33,1
R1,S3,15,15,1.5150920904270986,39,0
R3,S1,12,13,3.1092872012064405,17,0
R3,S2,15,15,1.9405252609557218,23,0
R2,S5,8,9,0.9157981443530412,5,0
R2,S3,21,21,3.3922442502651737,49,0
R2,S2,11,12,0.5111586269107375,51,0
R3,S1,12,12,2.1112278438966663,20,0
R2,S1,7,7,2.2662296232167214,47,0
R1,S5,6,7,1.8195669327443054,7,0
R2,S1,19,19,3.4861992501880454,44,0
R2,S1,9,10,2.8589230880852408,10,0
R2,S1,5,6,2.6801427338335246,35,0
R3,S3,8,9,2.1026945965575936,9,0
R1,S5,19,19,4.7844915700437305,30,0
R3,S5,7,7,4.197000888322701,32,0
R1,S5,15,15,3.379143673757679,19,0
R2,S1,21,22,3.132654096190094,13,0
R2,S1,17,18,1.096612734076931,59,0
R1,S3,15,16,1.926381193659772,26,0
R3,S1,6,6,2.9537313547214277,41,0
R3,S3,13,14,3.577371568139741,25,0
R2,S5,6,6,3.33807170514091,46,0
R1,S3,13,13,2.8714434420854023,33,0
R1,S2,13,13,5.000938898321501,30,0
R1,S4,12,12,1.79661778545675,10,0
R1,S1,21,21,3.5197847067655834,15,0
R2,S5,5,5,3.3371600701012465,40,0
R3,S4,15,15,2.666098966885041,24,0
R2,S4,12,12,2.7207503497034877,48,0
R1,S5,14,15,2.690517207238466,24,0
R3,S4,11,11,0.9376455212529748,31,0
R2,S3,7,7,2.6012915172002398,10,0
R1,S5,7,8,3.1224209707228967,37,0
R2,S5,22,23,2.4829046662844565,34,0
R1,S3,9,10,0.0,54,0
R2,S2,16,17,0.0,38,0
R2,S2,16,16,0.7726520247464903,9,0
R2,S4,10,11,1.8321091243924386,20,0
R1,S5,6,7,0.853179642338733,16,0
R3,S3,16,17,2.9688680231288025,16,0
R3,S5,9,10,3.7879983732984246,15,1
R1,S3,16,16,4.000504611721932,56,0
R3,S2,21,22,2.5052169085811973,55,0
R3,S2,21,22,3.626241525432299,25,0
R2,S4,14,15,1.1561723395719001,11,0
R2,S3,21,22,1.7725194919486942,38,0
R1,S2,19,19,0.2495177267890043,33,0
R1,S1,16,17,3.8103490234575967,10,0
R2,S2,20,21,4.948918778009826,40,0
R1,S5,12,13,1.4771034251977566,38,0
R1,S3,21,21,0.0,53,0
R3,S1,9,10,0.566897202340171,12,0
R1,S2,20,21,1.024741591870763,41,0
R1,S2,10,10,0.01069581595446456,14,0
R2,S3,12,13,0.4545385241399815,20,0
R1,S1,22,22,2.306927338385692,6,0
R2,S3,16,16,2.9895837040816557,23,0
R1,S2,19,20,0.0,11,0
R3,S4,13,14,1.2017577297778252,6,0
R2,S3,17,17,2.0565143070628817,49,0
R1,S2,19,19,0.39984866797300844,27,0
R1,S3,14,15,2.354276232946835,35,0
R3,S2,20,20,1.8232554236101186,8,0
R1,S3,11,11,1.3271140678249065,20,0
R3,S2,21,22,0.7032625823650438,14,0
R2,S1,11,11,2.4101116846255906,53,0
R2,S5,18,18,0.8547685629295612,25,0
R1,S5,19,19,0.0,32,0
R2,S3,11,11,2.0331489853264038,50,0
R3,S2,13,13,0.14146510953520552,16,0
R3,S5,20,20,0.0,17,0
R1,S5,12,13,2.1942831174048285,56,0
R3,S3,22,22,1.755636265571027,44,1
R3,S3,22,23,0.700495074218207,21,0
R3,S3,11,12,2.3434103658444148,22,0
R1,S4,7,8,2.635898467420322,57,0
R2,S1,22,23,2.3597428068853596,14,0
R3,S1,14,15,2.305287132822307,32,0
R2,S1,11,12,0.0,17,0
R2,S2,21,22,3.9398555785244103,38,0
R1,S2,18,19,2.8362057921378048,53,0
R1,S1,7,7,0.573813622200837,10,0
R2,S3,16,17,1.9823629124091786,16,0
R1,S4,17,18,2.2674364116884878,33,0
R2,S1,6,7,1.940990066108959,17,0
R3,S3,7,7,4.689591487715724,30,0
R2,S5,9,10,0.0,8,0
R2,S4,15,15,0.0,19,0
R3,S2,12,13,0.0,20,0
R1,S5,16,17,2.119814081405338,57,0
R2,S5,11,11,2.8160224074596196,23,0
R1,S5,19,20,2.5423985512182536,51,0
R3,S3,21,21,1.5663135548232483,30,0
R2,S1,8,8,2.609810440627971,36,0
R2,S5,17,18,1.5553257281029134,10,0
R2,S1,22,23,3.1110885244739626,56,0
R2,S5,5,5,3.6609413860784157,10,0
R1,S3,20,20,0.6032179513196867,9,0
R1,S1,17,18,1.5685438084444805,6,0
R3,S2,14,15,1.8115019220912174,56,0
R1,S4,16,17,4.138149919294448,6,0
R2,S5,6,6,0.7798369159918142,41,0
R3,S5,7,8,3.6464942173949013,7,0
R2,S3,14,14,0.0,10,0
R2,S4,6,7,3.86531840164671,35,0
R3,S1,17,17,3.2778251140655676,47,0
R2,S5,17,17,1.76651369256515,9,0
R2,S2,22,23,3.375010567770776,54,0
R3,S2,7,7,1.2485891942051275,50,0
R1,S3,11,11,0.6157805750263488,14,0
R3,S5,18,18,4.559693683620212,31,0
R3,S3,21,21,1.1882282681998086,28,0
R3,S4,16,16,3.015503595970604,26,0
R1,S2,20,21,3.663262128607559,29,0
R3,S2,16,17,3.209498028588395,7,0
R1,S3,19,19,2.8989075063091256,20,0
R2,S4,14,15,3.020264120094914,34,0
R3,S1,11,11,3.58617970915129,52,0
R2,S4,9,9,2.4765826025194007,47,0
R2,S3,5,6,1.94053688315763,8,0
R1,S3,21,21,0.0,47,0
R2,S4,7,7,2.477190293560544,44,0
R2,S3,17,17,3.542507565436822,20,0
R3,S2,18,19,0.34891670050476264,59,0
R2,S3,22,23,1.6564149167874656,44,0
R3,S1,8,8,2.6380596601984823,45,0
R2,S2,22,22,4.268548696056904,50,0
R1,S5,9,9,0.26214626368050364,12,0
R2,S2,20,20,3.190178733251652,28,0
R1,S2,5,5,1.4633196372787818,20,0
R3,S2,18,19,0.989551135354227,58,0
R3,S4,19,20,0.6229876023279501,31,0
R2,S5,13,14,1.016686196283588,6,0
R2,S1,19,20,2.7486596629698843,59,0
R3,S2,21,21,1.6583430856340542,24,0
R3,S4,8,8,3.0713562015975633,55,0
R3,S3,16,17,0.3172267334777943,24,0
R1,S5,9,10,3.045495654384723,24,0
R2,S1,9,9,2.650690107528514,23,0
R3,S5,15,16,0.0,55,0
R3,S1,10,10,4.259349853095331,22,0
R2,S1,11,11,2.509857394498581,17,0
R2,S3,18,18,3.1481460938526427,21,0
R1,S1,15,16,3.734203622968459,37,0
R3,S3,17,18,3.452562749530219,57,0
R2,S2,6,7,1.8108463751627635,32,0
R1,S5,11,12,3.0877402001051033,9,0
R3,S1,8,9,0.0,32,0
R1,S3,12,12,2.5906493634560617,29,0
R2,S2,17,18,4.598727511543438,24,0
R1,S5,18,18,0.9569338017743556,25,0
R3,S2,14,14,3.3731802816160474,17,0
R2,S4,15,15,4.659475778145533,10,0
R3,S5,6,7,3.0338103044736147,33,0
R1,S3,13,14,3.5381100877129836,46,0
R1,S1,21,22,0.0,59,0
R1,S3,7,8,0.5976138778417339,13,0
R2,S3,10,11,4.144602899285106,33,0
R1,S3,9,10,3.4405252285354524,42,0
R2,S5,9,10,2.744031595281873,5,0
R1,S5,19,20,1.603082596647982,34,0
R1,S4,21,21,2.4269315713056097,54,0
R2,S2,13,14,4.607220137489209,36,0
R2,S3,7,7,1.847146442336858,27,0
R2,S4,21,21,3.048876633243146,43,0
R3,S4,14,14,3.0094699407045393,14,0
R1,S5,7,7,1.0012236159745185,48,0
R3,S2,22,23,1.1169730347436475,25,0
R1,S4,22,23,4.290519891838988,30,0
R1,S1,21,21,2.8551949182767684,19,0
R1,S4,7,7,0.9794860713501892,21,0
R1,S5,7,7,1.5330810741806957,39,0
R3,S3,10,11,0.5216182689926658,29,0
R1,S5,17,17,3.5997524887715624,19,0
R3,S5,19,19,1.6223497593944465,37,0
R2,S2,13,14,1.6423314992756568,15,0
R3,S1,8,8,3.261377954795654,28,0
R1,S1,18,19,0.0,10,0
R3,S2,9,10,1.9446457389068492,32,0
R3,S2,6,6,1.9836482043509294,33,0
R2,S4,15,15,1.5715872239164328,52,1
R2,S1,13,13,1.1756933021330762,25,0
R2,S5,7,8,0.934911415069235,16,0
R1,S4,13,14,2.4236757338978583,26,0
R3,S1,7,8,0.48487031171068606,31,0
R3,S3,6,6,2.2417773833777876,25,1
R2,S5,16,16,1.1706425924438013,19,0
R1,S5,14,14,1.2703917202618804,22,0
R1,S4,13,13,2.295486734175188,14,0
R1,S1,19,19,1.253613883033706,26,0
R2,S2,12,12,3.900566993793906,48,0
R1,S3,9,10,1.7899009605835372,24,0
R1,S5,15,16,3.5699725412626693,23,0
R1,S2,6,7,0.857108233918576,32,0
R2,S2,19,19,0.8238479397475884,41,0
R2,S2,10,11,0.0,54,0
R3,S2,12,13,1.2617636378119448,55,0
R3,S4,9,10,1.6510911455161135,59,0
R3,S5,20,20,2.1155420312688085,48,0
R2,S2,22,22,3.046026116957101,5,0
R3,S2,10,11,2.937193084204252,38,0
R1,S1,9,9,3.7034619015122097,39,0
R2,S5,20,20,0.6690479494457025,30,0
R2,S3,17,17,2.046236306641347,34,0
R3,S2,9,9,0.49974867282688207,16,0
R1,S4,17,18,2.6213516289522936,18,0
R1,S2,21,21,4.706382705616839,43,0
R2,S2,22,23,0.2053576923481899,8,0
R2,S2,12,13,3.0313215719318363,16,0
R3,S5,17,17,3.572961063680965,28,0
R1,S5,7,7,0.6609080434440782,44,0
R2,S2,12,12,2.6544922923548286,35,0
R1,S4,6,7,1.4601002427787044,5,0
R2,S3,12,13,1.8182511607954928,41,0
R3,S1,17,18,1.410422156181879,5,0
R2,S3,17,18,1.6626869330711518,19,0
R2,S4,5,6,3.733294664536187,17,1
R2,S4,10,11,1.881288291131249,33,0
